Group_id,Members,Glossary,original,text,default_combine,nectec_combine,string_combine,filename,sentence_num
00006822,insignificantly,"not to a significant degree or amount; ""our budget will only be insignificantly affected by these new cuts""","00006822 02 r 01 insignificantly 0 002 ! 00006640 r 0101 \ 02171958 a 0101 | not to a significant degree or amount; ""our budget will only be insignificantly affected by these new cuts""  ","['อย่างไม่มีนัยสำคัญ', 'อย่างไม่สำคัญ']",['อย่าง/FX/O ไม่/NG/O มี/VV/O นัย/NN/O สำคัญ/VV/O|อย่าง/FX/B_PER ไม่/NG/O สำคัญ/VV/O'],"['อย่าง/FX/O|ไม่/NG/O|มี/VV/O|นัย/NN/O|สำคัญ/VV/O', 'อย่าง/FX/B_PER|ไม่/NG/O|สำคัญ/VV/O']",อย่าง/FX/O ไม่/NG/O มี/VV/O นัย/NN/O สำคัญ/VV/O|อย่าง/FX/B_PER ไม่/NG/O สำคัญ/VV/O,TWN-adv-3626-Clean-Aug-2021,34
00007009,appreciably,"to a noticeable degree; ""they weather was appreciably colder""","00007009 02 r 01 appreciably 1 001 \ 00627090 a 0101 | to a noticeable degree; ""they weather was appreciably colder""  ",['อย่างพอประเมินค่าได้'],['อย่าง/FX/O พอ/VV/O ประเมิน/VV/O ค่า/NN/O ได้/AX/O'],['อย่าง/FX/O|พอ/VV/O|ประเมิน/VV/O|ค่า/NN/O|ได้/AX/O'],อย่าง/FX/O พอ/VV/O ประเมิน/VV/O ค่า/NN/O ได้/AX/O,TWN-adv-3626-Clean-Aug-2021,35
00007128,ultrasonically,"by ultrasonic means; ""the kidney stones were removed ultrasonically""","00007128 02 r 01 ultrasonically 0 001 \ 00176561 a 0102 | by ultrasonic means; ""the kidney stones were removed ultrasonically""  ",['โดยใช้คลื่นอัลตราโซนิค'],['โดย/CC/O ใช้/VV/O คลื่น/NN/O อัลตราโซนิค/NN/O'],['โดย/CC/O|ใช้/VV/O|คลื่น/NN/O|อัลตราโซนิค/NN/O'],โดย/CC/O ใช้/VV/O คลื่น/NN/O อัลตราโซนิค/NN/O,TWN-adv-3626-Clean-Aug-2021,36
00007257,smartly|modishly|sprucely,"in a stylish manner; ""He was smartly dressed""","00007257 02 r 03 smartly 0 modishly 0 sprucely 0 003 \ 00975112 a 0309 \ 00974685 a 0205 \ 00978678 a 0102 | in a stylish manner; ""He was smartly dressed""  ","['ตามสมัยนิยม', 'อย่างทันสมัย', 'เนี้ยบ', 'อย่างชาญฉลาด', 'อย่างเรียบร้อย']",['ตาม/VV/O สมัย/NN/O นิยม/VV/O|อย่าง/FX/O ทัน/VV/O สมัย/NN/O|เนี้ยบ/NN/B_ORG|อย่าง/FX/O ชาญฉลาด/VV/O|อย่าง/FX/O เรียบร้อย/VV/O'],"['ตาม/VV/O|สมัย/NN/O|นิยม/VV/O', 'อย่าง/FX/O|ทัน/VV/O|สมัย/NN/O', 'เนี้ยบ/NN/B_ORG', 'อย่าง/FX/O|ชาญฉลาด/VV/O', 'อย่าง/FX/O|เรียบร้อย/VV/O']",ตาม/VV/O สมัย/NN/O นิยม/VV/O|อย่าง/FX/O ทัน/VV/O สมัย/NN/O|เนี้ยบ/NN/B_ORG|อย่าง/FX/O ชาญฉลาด/VV/O|อย่าง/FX/O เรียบร้อย/VV/O,TWN-adv-3626-Clean-Aug-2021,37
00007414,approximately|about|close_to|just_about|some|roughly|more_or_less|around|or_so,"(of quantities) imprecise but fairly close to correct; ""lasted approximately an hour""; ""in just about a minute""; ""he's about 30 years old""; ""I've had about all I can stand""; ""we meet about once a month""; ""some forty people came""; ""weighs around a hundred pounds""; ""roughly $3,000""; ""holds 3 gallons, more or less""; ""20 or so people were at the party""","00007414 02 r 09 approximately 0 about 0 close_to 0 just_about 0 some 0 roughly 0 more_or_less 0 around 3 or_so 0 000 | (of quantities) imprecise but fairly close to correct; ""lasted approximately an hour""; ""in just about a minute""; ""he's about 30 years old""; ""I've had about all I can stand""; ""we meet about once a month""; ""some forty people came""; ""weighs around a hundred pounds""; ""roughly $3,000""; ""holds 3 gallons, more or less""; ""20 or so people were at the party""  ","['ประมาณ', 'โดยประมาณ', ' ประมาณ', 'ไม่เจาะจง', 'ไปยัง', 'คร่าวๆ', 'ในทิศทางตรงข้าม', 'อย่างเหมาะสม', 'ที่มีจำนวนสองหรือสาม', 'เกี่ยวกับ', 'เต็มไปด้วย', 'บางส่วน', 'สองหรือมากกว่าสองคนในการกระทำหนึ่งๆ', 'อย่างคร่าวๆ', 'รอบๆ', 'ทั่วๆ', 'ที่มีชีวิตอยู่', 'รอบ', 'เล็กน้อย', 'ใกล้ๆ', 'ใกล้กับ', 'แพร่หลาย']",['ประมาณ/AJ/B_ORG|โดย/CC/O ประมาณ/AJ/O| /PU/O ประมาณ/AJ/O|ไม่/NG/O เจาะจง/VV/O|ไป/VV/O ยัง/PS/O|คร่าว/AX/O ๆ/PU/O|ใน/PS/B_PER ทิศทาง/NN/O ตรงข้าม/PS/O|อย่าง/FX/O เหมาะสม/VV/O|ที่/CC/B_ORG มี/VV/O จำนวน/NN/O สอง/NU/O หรือ/CC/O สาม/NN/O|เกี่ยวกับ/VV/B_ORG|เต็ม/VV/B_PER ไป/AV/O ด้วย/AV/O|บาง/AJ/O ส่วน/CL/O|สอง/NU/O หรือ/CC/O มาก/VV/O กว่า/AV/O สอง/NU/O คน/CL/O ใน/PS/O การ/FX/O กระทำ/VV/O หนึ่ง/NU/O ๆ/PU/O|อย่าง/NN/B_PER คร่าว/AX/O ๆ/PU/O|รอบ/PS/O ๆ/PU/O|ทั่ว/VV/O ๆ/PU/O|ที่/CC/B_ORG มี/VV/O ชีวิต/NN/O อยู่/VV/O|รอบ/NN/B_ORG|เล็กน้อย/VV/B_ORG|ใกล้/PS/O ๆ/PU/O|ใกล้/PS/O กับ/PS/O|แพร่/NN/O หลาย/AJ/O'],"['ประมาณ/AJ/B_ORG', 'โดย/CC/O|ประมาณ/AJ/O', ' /PU/O|ประมาณ/AJ/O', 'ไม่/NG/O|เจาะจง/VV/O', 'ไป/VV/O|ยัง/PS/O', 'คร่าว/AX/O|ๆ/PU/O', 'ใน/PS/B_PER|ทิศทาง/NN/O|ตรงข้าม/PS/O', 'อย่าง/FX/O|เหมาะสม/VV/O', 'ที่/CC/B_ORG|มี/VV/O|จำนวน/NN/O|สอง/NU/O|หรือ/CC/O|สาม/NN/O', 'เกี่ยวกับ/VV/B_ORG', 'เต็ม/VV/B_PER|ไป/AV/O|ด้วย/AV/O', 'บาง/AJ/O|ส่วน/CL/O', 'สอง/NU/O|หรือ/CC/O|มาก/VV/O|กว่า/AV/O|สอง/NU/O|คน/CL/O|ใน/PS/O|การ/FX/O|กระทำ/VV/O|หนึ่ง/NU/O|ๆ/PU/O', 'อย่าง/NN/B_PER|คร่าว/AX/O|ๆ/PU/O', 'รอบ/PS/O|ๆ/PU/O', 'ทั่ว/VV/O|ๆ/PU/O', 'ที่/CC/B_ORG|มี/VV/O|ชีวิต/NN/O|อยู่/VV/O', 'รอบ/NN/B_ORG', 'เล็กน้อย/VV/B_ORG', 'ใกล้/PS/O|ๆ/PU/O', 'ใกล้/PS/O|กับ/PS/O', 'แพร่/NN/O|หลาย/AJ/O']",ประมาณ/AJ/B_ORG|โดย/CC/O ประมาณ/AJ/O| /PU/O ประมาณ/AJ/O|ไม่/NG/O เจาะจง/VV/O|ไป/VV/O ยัง/PS/O|คร่าว/AX/O ๆ/PU/O|ใน/PS/B_PER ทิศทาง/NN/O ตรงข้าม/PS/O|อย่าง/FX/O เหมาะสม/VV/O|ที่/CC/B_ORG มี/VV/O จำนวน/NN/O สอง/NU/O หรือ/CC/O สาม/NN/O|เกี่ยวกับ/VV/B_ORG|เต็ม/VV/B_PER ไป/AV/O ด้วย/AV/O|บาง/AJ/O ส่วน/CL/O|สอง/NU/O หรือ/CC/O มาก/VV/O กว่า/AV/O สอง/NU/O คน/CL/O ใน/PS/O การ/FX/O กระทำ/VV/O หนึ่ง/NU/O ๆ/PU/O|อย่าง/NN/B_PER คร่าว/AX/O ๆ/PU/O|รอบ/PS/O ๆ/PU/O|ทั่ว/VV/O ๆ/PU/O|ที่/CC/B_ORG มี/VV/O ชีวิต/NN/O อยู่/VV/O|รอบ/NN/B_ORG|เล็กน้อย/VV/B_ORG|ใกล้/PS/O ๆ/PU/O|ใกล้/PS/O กับ/PS/O|แพร่/NN/O หลาย/AJ/O,TWN-adv-3626-Clean-Aug-2021,38
00007887,absolutely,"totally and definitely; without question; ""we are absolutely opposed to the idea""; ""he forced himself to lie absolutely still""; ""iron is absolutely necessary""","00007887 02 r 01 absolutely 1 001 \ 00005204 a 0101 | totally and definitely; without question; ""we are absolutely opposed to the idea""; ""he forced himself to lie absolutely still""; ""iron is absolutely necessary""  ","['อย่างไม่มีเงื่อนไข', 'อย่างแน่นอน']",['อย่าง/FX/O ไม่/NG/O มี/VV/O เงื่อนไข/NN/O|อย่าง/FX/O แน่นอน/VV/O'],"['อย่าง/FX/O|ไม่/NG/O|มี/VV/O|เงื่อนไข/NN/O', 'อย่าง/FX/O|แน่นอน/VV/O']",อย่าง/FX/O ไม่/NG/O มี/VV/O เงื่อนไข/NN/O|อย่าง/FX/O แน่นอน/VV/O,TWN-adv-3626-Clean-Aug-2021,39
00008102,partially|partly|part|in_part,"to some extent; in some degree; not wholly; ""I felt partly to blame""; ""He was partially paralyzed""","00008102 02 r 04 partially 0 partly 0 part 0 in_part 0 002 \ 00526870 a 0101 ! 00008423 r 0201 | to some extent; in some degree; not wholly; ""I felt partly to blame""; ""He was partially paralyzed""  ","['บางส่วน', 'เป็นส่วนประกอบหนึ่ง', 'ส่วน']",['บาง/AJ/O ส่วน/CL/O|เป็น/VV/O ส่วน/NN/O ประกอบ/VV/O หนึ่ง/NU/O|ส่วน/CC/B_ORG'],"['บาง/AJ/O|ส่วน/CL/O', 'เป็น/VV/O|ส่วน/NN/O|ประกอบ/VV/O|หนึ่ง/NU/O', 'ส่วน/CC/B_ORG']",บาง/AJ/O ส่วน/CL/O|เป็น/VV/O ส่วน/NN/O ประกอบ/VV/O หนึ่ง/NU/O|ส่วน/CC/B_ORG,TWN-adv-3626-Clean-Aug-2021,40
00008300,half,"partially or to the extent of a half; ""he was half hidden by the bushes""","00008300 02 r 01 half 0 001 \ 00519479 a 0101 | partially or to the extent of a half; ""he was half hidden by the bushes""  ","['ครึ่งหนึ่ง', 'ที่เป็นครึ่งหนึ่ง', 'ครึ่ง']",['ครึ่ง/NU/O หนึ่ง/NU/O|ที่/CC/O เป็น/VV/O ครึ่ง/NU/O หนึ่ง/NU/O|ครึ่ง/NU/B_ORG'],"['ครึ่ง/NU/O|หนึ่ง/NU/O', 'ที่/CC/O|เป็น/VV/O|ครึ่ง/NU/O|หนึ่ง/NU/O', 'ครึ่ง/NU/B_ORG']",ครึ่ง/NU/O หนึ่ง/NU/O|ที่/CC/O เป็น/VV/O ครึ่ง/NU/O หนึ่ง/NU/O|ครึ่ง/NU/B_ORG,TWN-adv-3626-Clean-Aug-2021,41
00008423,wholly|entirely|completely|totally|all|altogether|whole|right,"to a complete degree or to the full or entire extent (`whole' is often used informally for `wholly'); ""he was wholly convinced""; ""entirely satisfied with the meal""; ""it was completely different from what we expected""; ""was completely at fault""; ""a totally new situation""; ""the directions were all wrong""; ""it was not altogether her fault""; ""an altogether new approach""; ""a whole new idea""; ""she felt right at home""; ""he fell right into the trap""","00008423 02 r 08 wholly 0 entirely 0 completely 4 totally 0 all 0 altogether 4 whole 0 right 7 005 \ 00517305 a 0403 \ 00522139 a 0301 \ 00517305 a 0201 \ 00516809 a 0101 ! 00008102 r 0102 | to a complete degree or to the full or entire extent (`whole' is often used informally for `wholly'); ""he was wholly convinced""; ""entirely satisfied with the meal""; ""it was completely different from what we expected""; ""was completely at fault""; ""a totally new situation""; ""the directions were all wrong""; ""it was not altogether her fault""; ""an altogether new approach""; ""a whole new idea""; ""she felt right at home""; ""he fell right into the trap""  ","['ด้วยประการทั้งปวง', 'ถูกต้อง', 'อย่างทั้งหมด', 'โดยสิ้นเชิง', 'ทุกๆ', 'อย่างเสร็จสมบูรณ์', 'เป็นธรรม', 'ทั้งหมด', 'สมบูรณ์', 'อย่างฉับพลัน', 'มาก ', 'ทุกคน', 'ทางขวา', 'แน่นอน', 'อย่างเหมาะสม', 'เหมาะ', 'สิ่งที่ครบถ้วน', 'จำนวนทั้งหมด']",['ด้วย/PS/O ประการ/NN/O ทั้ง/AJ/O ปวง/NN/O|ถูกต้อง/VV/B_ORG|อย่าง/NN/O ทั้งหมด/AJ/O|โดย/CC/O สิ้นเชิง/VV/O|ทุก/AJ/O ๆ/PU/O|อย่าง/FX/O เสร็จสมบูรณ์/VV/O|เป็นธรรม/VV/B_ORG|ทั้งหมด/AJ/B_ORG|สมบูรณ์/VV/B_ORG|อย่าง/FX/O ฉับพลัน/VV/O|มาก/VV/O  /PU/O|ทุก/AJ/O คน/CL/O|ทาง/NN/O ขวา/NN/O|แน่นอน/VV/B_ORG|อย่าง/FX/O เหมาะสม/VV/O|เหมาะ/VV/B_ORG|สิ่ง/NN/B_PER ที่/CC/O ครบถ้วน/VV/O|จำนวน/NN/O ทั้งหมด/AJ/O'],"['ด้วย/PS/O|ประการ/NN/O|ทั้ง/AJ/O|ปวง/NN/O', 'ถูกต้อง/VV/B_ORG', 'อย่าง/NN/O|ทั้งหมด/AJ/O', 'โดย/CC/O|สิ้นเชิง/VV/O', 'ทุก/AJ/O|ๆ/PU/O', 'อย่าง/FX/O|เสร็จสมบูรณ์/VV/O', 'เป็นธรรม/VV/B_ORG', 'ทั้งหมด/AJ/B_ORG', 'สมบูรณ์/VV/B_ORG', 'อย่าง/FX/O|ฉับพลัน/VV/O', 'มาก/VV/O| /PU/O', 'ทุก/AJ/O|คน/CL/O', 'ทาง/NN/O|ขวา/NN/O', 'แน่นอน/VV/B_ORG', 'อย่าง/FX/O|เหมาะสม/VV/O', 'เหมาะ/VV/B_ORG', 'สิ่ง/NN/B_PER|ที่/CC/O|ครบถ้วน/VV/O', 'จำนวน/NN/O|ทั้งหมด/AJ/O']",ด้วย/PS/O ประการ/NN/O ทั้ง/AJ/O ปวง/NN/O|ถูกต้อง/VV/B_ORG|อย่าง/NN/O ทั้งหมด/AJ/O|โดย/CC/O สิ้นเชิง/VV/O|ทุก/AJ/O ๆ/PU/O|อย่าง/FX/O เสร็จสมบูรณ์/VV/O|เป็นธรรม/VV/B_ORG|ทั้งหมด/AJ/B_ORG|สมบูรณ์/VV/B_ORG|อย่าง/FX/O ฉับพลัน/VV/O|มาก/VV/O  /PU/O|ทุก/AJ/O คน/CL/O|ทาง/NN/O ขวา/NN/O|แน่นอน/VV/B_ORG|อย่าง/FX/O เหมาะสม/VV/O|เหมาะ/VV/B_ORG|สิ่ง/NN/B_PER ที่/CC/O ครบถ้วน/VV/O|จำนวน/NN/O ทั้งหมด/AJ/O,TWN-adv-3626-Clean-Aug-2021,42
00009062,entirely|exclusively|solely|alone|only,"without any others being included or involved; ""was entirely to blame""; ""a school devoted entirely to the needs of problem children""; ""he works for Mr. Smith exclusively""; ""did it solely for money""; ""the burden of proof rests on the prosecution alone""; ""a privilege granted only to him""","00009062 02 r 05 entirely 2 exclusively 0 solely 0 alone 0 only 1 002 \ 02160400 a 0302 \ 02160400 a 0201 | without any others being included or involved; ""was entirely to blame""; ""a school devoted entirely to the needs of problem children""; ""he works for Mr. Smith exclusively""; ""did it solely for money""; ""the burden of proof rests on the prosecution alone""; ""a privilege granted only to him""  ","['เท่านั้น', 'โดยสิ้นเชิง', 'แต่เพียง', 'โดยลำพัง', 'เพียงเท่านั้น', 'เพียงแค่', 'เพียง']",['เท่านั้น/AV/O|โดย/CC/O สิ้นเชิง/VV/O|แต่/CC/O เพียง/AV/O|โดย/FX/O ลำพัง/NN/O|เพียง/AV/O เท่านั้น/AV/O|เพียง/AV/O แค่/AJ/O|เพียง/AV/O'],"['เท่านั้น/AV/O', 'โดย/CC/O|สิ้นเชิง/VV/O', 'แต่/CC/O|เพียง/AV/O', 'โดย/FX/O|ลำพัง/NN/O', 'เพียง/AV/O|เท่านั้น/AV/O', 'เพียง/AV/O|แค่/AJ/O', 'เพียง/AV/O']",เท่านั้น/AV/O|โดย/CC/O สิ้นเชิง/VV/O|แต่/CC/O เพียง/AV/O|โดย/FX/O ลำพัง/NN/O|เพียง/AV/O เท่านั้น/AV/O|เพียง/AV/O แค่/AJ/O|เพียง/AV/O,TWN-adv-3626-Clean-Aug-2021,43
00009459,absolutely|perfectly|utterly|dead,"completely and without qualification; used informally as intensifiers; ""an absolutely magnificent painting""; ""a perfectly idiotic idea""; ""you're perfectly right""; ""utterly miserable""; ""you can be dead sure of my innocence""; ""was dead tired""; ""dead right""","00009459 02 r 04 absolutely 0 perfectly 0 utterly 0 dead 0 003 \ 01524174 a 030e \ 01524174 a 0207 \ 00522835 a 0101 | completely and without qualification; used informally as intensifiers; ""an absolutely magnificent painting""; ""a perfectly idiotic idea""; ""you're perfectly right""; ""utterly miserable""; ""you can be dead sure of my innocence""; ""was dead tired""; ""dead right""  ","['อย่างแน่นอน', 'อย่างทันที', 'แท้จริง', 'สนิท ', 'อย่างไม่มีเงื่อนไข', 'อย่างยอดเยี่ยม', 'อย่างเต็มที่', 'อย่างที่สุด']",['อย่าง/FX/O แน่นอน/VV/O|อย่าง/FX/O ทันที/AV/O|แท้จริง/VV/B_ORG|สนิท/VV/O  /PU/O|อย่าง/FX/O ไม่/NG/O มี/VV/O เงื่อนไข/NN/O|อย่าง/FX/O ยอดเยี่ยม/VV/O|อย่าง/FX/O เต็มที่/VV/O|อย่าง/FX/O ที่สุด/AV/O'],"['อย่าง/FX/O|แน่นอน/VV/O', 'อย่าง/FX/O|ทันที/AV/O', 'แท้จริง/VV/B_ORG', 'สนิท/VV/O| /PU/O', 'อย่าง/FX/O|ไม่/NG/O|มี/VV/O|เงื่อนไข/NN/O', 'อย่าง/FX/O|ยอดเยี่ยม/VV/O', 'อย่าง/FX/O|เต็มที่/VV/O', 'อย่าง/FX/O|ที่สุด/AV/O']",อย่าง/FX/O แน่นอน/VV/O|อย่าง/FX/O ทันที/AV/O|แท้จริง/VV/B_ORG|สนิท/VV/O  /PU/O|อย่าง/FX/O ไม่/NG/O มี/VV/O เงื่อนไข/NN/O|อย่าง/FX/O ยอดเยี่ยม/VV/O|อย่าง/FX/O เต็มที่/VV/O|อย่าง/FX/O ที่สุด/AV/O,TWN-adv-3626-Clean-Aug-2021,44
